ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest secondary,secondary_school_ranking
ID457411687,5/8 Swan St,KEILOR PARK,380000.0,t,10/09/2016,2,1.0,1.0,161.0,9.0,-37.7251,144.8621,20033,5292.088887948415,34.0,False,268.3333333333333,736.0,128.33333333333334,Penleigh & Essendon Grammar School,1068.8842361821999,not ranked,Penleigh & Essendon Grammar School,1068.8842361821999,not ranked
ID794780733,68 Willonga St,STRATHMORE,1150000.0,h,20/05/2017,5,2.0,2.0,702.0,79.0,-37.7253,144.9146,20033,1020.0978994925335,34.0,False,1508.3333333333333,6073.0,553.6666666666666,Strathmore North Primary School,130.55393005958794,145,Strathmore Secondary College,1675.10030861664,133
ID955524743,13 Kiama St,OAK PARK,610000.0,t,1/07/2017,2,1.0,1.0,182.0,4.0,-37.712,144.91761,20033,746.4081935166859,34.0,True,705.3333333333334,5479.666666666667,335.0,Oak Park Primary School,453.18111627757014,not ranked,Glenroy Secondary College,1040.655554215118,511
ID981915480,4/29 Margaret St,OAK PARK,585500.0,t,18/03/2017,2,1.0,1.0,161.0,6.0,-37.7218,144.9188,20033,490.92715050234386,34.0,False,1064.6666666666667,4200.666666666667,432.6666666666667,St Francis de Sales School,385.1306311293351,not ranked,Pascoe Vale Girls Secondary College,1544.1607438213714,not ranked
ID160059012,2/22 Joffre Rd,PASCOE VALE,585000.0,u,6/08/2016,3,1.0,1.0,180.0,10.0,-37.718,144.94,20033,1627.3804968699733,34.0,False,1566.6666666666667,8895.333333333334,491.0,Westbreen Primary School,441.46093950235667,321,Pascoe Vale Girls Secondary College,399.29876966540246,not ranked
ID700869053,27 Quick St,PASCOE VALE,975000.0,h,3/12/2016,4,1.0,1.0,733.0,59.0,-37.7194,144.9307,20033,824.4099975153428,34.0,False,1100.6666666666667,3636.3333333333335,457.3333333333333,Westbreen Primary School,544.6463296648676,321,Pascoe Vale Girls Secondary College,469.4037117760363,not ranked
ID684559977,11 Caldwell St,GLENROY,721000.0,h,8/10/2016,3,1.0,2.0,674.0,43.0,-37.7102,144.9362,20033,1554.2258387461363,34.0,False,271.6666666666667,771.6666666666666,74.0,Westbreen Primary School,681.0233877064363,321,Pascoe Vale Girls Secondary College,822.0601237662979,not ranked
ID845459234,101 Northumberland Rd,PASCOE VALE,600000.0,t,17/09/2016,3,3.0,1.0,205.0,79.0,-37.7212,144.9326,20033,1040.6613375276797,34.0,False,2489.6666666666665,11817.333333333334,1268.6666666666667,Westbreen Primary School,602.2844594490632,321,Pascoe Vale Girls Secondary College,478.52197788999035,not ranked
ID538621686,85 Roberts Rd,AIRPORT WEST,900000.0,h,27/11/2016,4,2.0,3.0,628.0,44.0,-37.7256,144.8739,20033,4278.482531377563,34.0,False,50.333333333333336,112.66666666666667,19.333333333333332,St Christopher's School,562.8530197306342,274,Penleigh & Essendon Grammar School,794.1538084729688,not ranked
ID781458398,3/21 Lex Gr,OAK PARK,648000.0,u,29/04/2017,3,1.0,1.0,0.0,21.0,-37.7188,144.9243,20033,262.5545045062922,34.0,False,941.3333333333334,5813.0,575.6666666666666,St Francis de Sales School,283.6712801578229,not ranked,Pascoe Vale Girls Secondary College,995.6811853447307,not ranked
ID633255275,42 West St,HADFIELD,725000.0,h,24/09/2016,3,2.0,4.0,560.0,49.0,-37.7136,144.9374,20033,1479.9199251598275,34.0,False,610.0,1743.6666666666667,228.0,Westbreen Primary School,344.14787527062384,321,Pascoe Vale Girls Secondary College,471.94655904768706,not ranked
ID303044903,6 Como St,ALPHINGTON,2345000.0,h,1/07/2017,4,2.0,2.0,803.0,99.0,-37.78122000000001,145.0336,19931,376.24062462206194,24.0,True,1672.6666666666667,10063.666666666666,646.3333333333334,Alphington Grammar School,242.97774139449976,123,Alphington Grammar School,242.97774139449976,86
ID384769035,55 Bennett St,ALPHINGTON,1975000.0,h,20/05/2017,4,2.0,2.0,600.0,52.0,-37.771,145.0318,19932,734.65243538429,26.0,False,1097.6666666666667,5916.0,553.3333333333334,Mary Immaculate School,620.9691336417616,446,Alphington Grammar School,1117.9406491811153,86
ID214574249,7/7 Chandler Hwy,ALPHINGTON,650000.0,t,24/09/2016,2,1.0,0.0,0.0,59.0,-37.7848,145.025,19931,900.7796506002251,24.0,False,1071.3333333333333,5783.666666666667,419.6666666666667,Alphington Primary School,632.5440773465593,81,Alphington Grammar School,1096.8941368512285,86
ID199230087,117A Willsmere Rd,KEW,1110000.0,h,27/05/2017,3,2.0,2.0,200.0,24.0,-37.7948,145.0364,19931,1881.5632825002815,24.0,False,1214.6666666666667,5603.666666666667,375.3333333333333,Kew Primary School,1019.0210309975429,356,Alphington Grammar School,1599.8615818417738,86
ID507466783,6/87 Earl St,KEW,752000.0,t,8/04/2017,3,2.0,2.0,0.0,39.0,-37.794,145.033,19931,1744.025770810261,24.0,False,3767.6666666666665,18925.0,2042.3333333333333,Kew Primary School,1073.52256107485,356,Alphington Grammar School,1536.2729375941683,86
ID239491019,3 Coromandel Ct,BULLEEN,1751000.0,h,12/08/2017,4,3.0,4.0,646.0,21.0,-37.77387,145.0889,19935,3108.1600256546585,29.666666666666668,False,941.3333333333334,5813.0,575.6666666666666,St Clement of Rome School,742.5825346361448,196,Marcellin College,557.0563632387184,169
ID340729822,4 Greenhill Ct,BULLEEN,1336000.0,h,4/03/2017,5,3.0,3.0,736.0,39.0,-37.7683,145.0881,19935,2717.0259491926695,29.666666666666668,False,2006.6666666666667,7754.333333333333,1051.3333333333333,St Clement of Rome School,226.05579619423946,196,Marcellin College,865.166231578391,169
ID846875303,24 Marcus Rd,TEMPLESTOWE LOWER,1204000.0,h,12/08/2017,3,1.0,2.0,716.0,44.0,-37.77006,145.10429,19935,4100.540676369971,29.666666666666668,True,1841.6666666666667,9184.666666666666,533.3333333333334,Templestowe Valley Primary School,1143.2345911757318,313,Templestowe College,1612.1638750619709,307
ID366746255,20 Fyfe Dr,TEMPLESTOWE LOWER,1181000.0,h,24/06/2017,3,1.0,2.0,656.0,24.0,-37.77158,145.11816000000005,19935,5309.318053064171,29.666666666666668,False,2006.6666666666667,7754.333333333333,1051.3333333333333,Templestowe Heights Primary School,497.2186142298366,166,Templestowe College,588.8246016123992,307
ID508945158,18 Francis St,HEIDELBERG HEIGHTS,780000.0,h,20/05/2017,2,1.0,1.0,433.0,79.0,-37.7521,145.0516,19935,972.5513061044298,29.666666666666668,False,142.0,344.6666666666667,39.333333333333336,St Pius X School,741.9026086912505,not ranked,Ivanhoe Girls' Grammar School,1527.953847059169,49
ID809159200,1/54 Furneaux Gr,BULLEEN,760000.0,h,20/05/2017,5,2.0,2.0,411.0,64.0,-37.7784,145.091,19935,3571.0026193853064,29.666666666666668,False,3767.6666666666665,18925.0,2042.3333333333333,Belle Vue Primary School,1179.2777765967862,299,Marcellin College,835.9014691960906,169
ID926369561,4/71 Rosanna Rd,HEIDELBERG,550000.0,t,6/08/2016,3,1.0,2.0,235.0,29.0,-37.7519,145.0696,19935,973.2180420409286,29.666666666666668,False,1683.6666666666667,8938.666666666666,509.3333333333333,Heidelberg Primary School,350.17519742886935,109,Our Lady of Mercy College,694.2516181341618,90
ID506019478,360 Thompsons Rd,TEMPLESTOWE LOWER,790000.0,h,8/10/2016,4,2.0,5.0,671.0,49.0,-37.7631,145.1108,19935,4461.077203661515,29.666666666666668,False,305.0,509.0,114.0,Templestowe Valley Primary School,303.9456312814894,313,Templestowe College,1121.2959474159754,307
ID710797967,28 Rocklea Rd,BULLEEN,1505000.0,h,3/12/2016,4,3.0,2.0,410.0,7.0,-37.7695,145.082,19935,2330.646548833314,29.666666666666668,False,925.6666666666666,4701.333333333333,308.6666666666667,St Clement of Rome School,773.2214778871695,196,Marcellin College,590.9691122852865,169
ID118822780,42 Parlington St,CANTERBURY,4750000.0,h,27/05/2017,4,3.0,2.0,967.0,23.0,-37.81792,145.06243999999995,19853,1017.2830522283134,19.214285714285715,False,1412.0,6364.0,699.3333333333334,Camberwell Girls Grammar School,242.67732909023246,29,Camberwell Girls Grammar School,242.67732909023246,not ranked
ID598312265,18 Carlyle St,HAWTHORN EAST,3050000.0,h,11/03/2017,4,3.0,1.0,710.0,52.0,-37.8187,145.0577,19853,880.1262527840726,19.214285714285715,False,717.3333333333334,1763.0,318.6666666666667,Camberwell Girls Grammar School,184.5229586682945,29,Camberwell Girls Grammar School,184.5229586682945,not ranked
ID748674390,103 Pleasant Rd,HAWTHORN EAST,1900000.0,h,28/05/2016,5,3.0,3.0,0.0,49.0,-37.8351,145.0554,19853,993.1048265537082,19.214285714285715,False,1202.0,5034.333333333333,333.0,Camberwell Primary School,355.7079487703036,35,SEDA College (Victoria),503.3842994157367,not ranked
ID152505316,4/161 Victoria Rd,HAWTHORN EAST,680000.0,u,13/08/2016,2,1.0,1.0,0.0,74.0,-37.8233,145.0575,19853,378.616583821075,19.214285714285715,False,824.6666666666666,1890.3333333333333,159.33333333333334,Camberwell Girls Grammar School,598.7555840581974,29,Camberwell Girls Grammar School,598.7555840581974,not ranked
ID545474168,13/84 Campbell Rd,HAWTHORN EAST,365000.0,u,12/11/2016,1,1.0,0.0,2274.0,52.0,-37.8339,145.055,19853,878.6158806949968,19.214285714285715,False,1002.6666666666666,4068.0,328.3333333333333,Camberwell Primary School,300.22163925894034,35,SEDA College (Victoria),365.2648314087484,not ranked
ID960119159,25 Myrniong Gr,HAWTHORN EAST,3750000.0,h,6/05/2017,5,3.0,4.0,858.0,59.0,-37.8395,145.0534,19853,1513.1030826307413,19.214285714285715,False,1253.6666666666667,7401.333333333333,484.6666666666667,Auburn South Primary School,660.3860176458811,124,Auburn High School,733.7783108644155,167
ID233657811,25 Morawa Dr,MULGRAVE,862000.0,h,22/07/2017,3,2.0,2.0,246.0,17.0,-37.92829,145.19647,19891,4311.361316444861,41.90909090909091,True,1672.6666666666667,10063.666666666666,646.3333333333334,Mulgrave Primary School,524.2422273628865,301,Nazareth College,1331.6425513608508,232
ID115330893,75 Wattle Gr,MULGRAVE,815500.0,h,22/07/2017,3,2.0,2.0,434.0,59.0,-37.93228,145.15827,19914,1841.2758291794992,37.44444444444444,False,938.3333333333334,6892.666666666667,553.3333333333334,St John Vianney's School,123.22970929238524,459,Wellington Secondary College,1005.1944502165315,229
ID829465696,41 Shrewsbury St,BENTLEIGH EAST,1595000.0,h,19/08/2017,4,1.0,2.0,581.0,59.0,-37.91291,145.05996000000005,19940,1924.2797574307092,33.416666666666664,False,1021.6666666666666,5132.0,325.0,Valkstone Primary School,309.52688045728485,134,McKinnon Secondary College,1005.5817206149744,48
ID192925107,13 Stewart St,ORMOND,1360000.0,h,8/10/2016,2,1.0,1.0,690.0,89.0,-37.9056,145.0288,19940,985.2989866765962,33.416666666666664,False,958.6666666666666,5673.0,628.0,Ormond Primary School,455.1988142306492,112,Divrei Emineh,594.8408192260842,not ranked
ID205173564,34 Clee St,MCKINNON,1680000.0,h,3/06/2017,4,2.0,2.0,568.0,12.0,-37.90688,145.02827,19940,959.9789617501382,33.416666666666664,False,2897.3333333333335,11243.0,942.0,Ormond Primary School,474.3868739994506,112,Divrei Emineh,700.7643708224665,not ranked
ID305897532,15 Huntingdon Rd,BENTLEIGH EAST,1575000.0,h,3/09/2017,2,1.0,5.0,587.0,39.0,-37.91567,145.05357,19940,1467.9270133793254,33.416666666666664,False,84.33333333333333,293.3333333333333,23.0,Valkstone Primary School,337.4512334060708,134,McKinnon Secondary College,586.183587016767,48
ID864371592,13b Kingfisher Ct,WERRIBEE,394000.0,u,29/07/2017,3,2.0,4.0,287.0,6.0,-37.87895,144.6707,19921,2424.7985925053504,35.416666666666664,False,2897.3333333333335,11243.0,942.0,Wyndham Park Primary School,835.4726912995098,not ranked,Heathdale Christian College,970.6304171170817,223
ID458842802,7 Brooke Ct,HOPPERS CROSSING,540000.0,h,29/07/2017,3,2.0,2.0,580.0,29.0,-37.87447,144.66771,19921,2832.5278265412517,35.416666666666664,False,84.33333333333333,293.3333333333333,23.0,Bethany Catholic Primary School,804.7670099293434,not ranked,Heathdale Christian College,1419.0351187116678,223
ID503707812,91 Market Rd,WERRIBEE,472000.0,h,3/06/2017,3,1.0,0.0,700.0,69.0,-37.89363,144.65693000000005,19921,738.0757907337733,35.416666666666664,False,959.0,4476.666666666667,324.0,St Andrew's School,1017.5883556213798,not ranked,Wyndham Central Secondary College,588.8174300572542,not ranked
ID488582705,1206/483 Swanston St,MELBOURNE,520000.0,u,19/11/2016,2,1.0,1.0,4051.0,14.0,-37.8072,144.9623,19842,305.96261921441084,4.722543352601156,False,920.6666666666666,3066.0,357.3333333333333,Carlton Gardens Primary School,855.2121348474334,199,Simonds Catholic College,839.4476177478272,262
ID551856753,268 Faraday St,CARLTON,435000.0,u,13/08/2016,1,1.0,1.0,0.0,19.0,-37.7982,144.9651,19842,1325.1905700759876,4.722543352601156,False,1100.6666666666667,3636.3333333333335,457.3333333333333,Carlton Primary School,552.3551413608348,not ranked,University High School,865.6612227622312,67
ID809558430,17/198 Peel St,NORTH MELBOURNE,550000.0,u,17/06/2017,2,1.0,1.0,0.0,69.0,-37.80298,144.9568,19842,927.1915088225462,4.722543352601156,False,647.0,2861.3333333333335,222.66666666666666,North Melbourne Primary School,719.2728697474424,182,Simonds Catholic College,479.1056846507193,262
ID654230795,6 Staff St,SEDDON,920000.0,h,28/05/2016,4,1.0,0.0,274.0,79.0,-37.8039,144.8929,20024,199.74425965629248,17.4,False,1071.3333333333333,5783.666666666667,419.6666666666667,Footscray Primary School,614.472443621063,not ranked,Gilmore College For Girls,562.3622969826382,387
ID507150079,7 Batman St,FOOTSCRAY,1100000.0,h,27/05/2017,3,1.0,0.0,390.0,119.0,-37.79977,144.88887,20024,380.8568967048425,17.4,False,705.3333333333334,5479.666666666667,335.0,Footscray Primary School,368.10110726667295,not ranked,Gilmore College For Girls,534.4192670942265,387
ID177051489,204/2 Alexander St,SEDDON,533000.0,u,22/08/2016,2,1.0,1.0,0.0,7.0,-37.8042,144.892,20024,194.34463853982436,17.4,False,271.6666666666667,771.6666666666666,74.0,Footscray Primary School,650.1996600168454,not ranked,Gilmore College For Girls,622.0857127704352,387
ID726673122,19 Station Rd,SEDDON,940000.0,h,27/05/2017,2,1.0,0.0,207.0,109.0,-37.8071,144.88912,20024,551.7830462726203,17.4,False,1245.0,3886.0,447.6666666666667,St Augustine's School,738.3365503109529,not ranked,Gilmore College For Girls,1025.0105264342249,387
ID731977880,8 Buckingham St,FOOTSCRAY,876000.0,h,4/03/2017,3,2.0,2.0,204.0,29.0,-37.8012,144.8921,20024,155.38140317075528,17.4,False,298.0,735.0,154.0,Footscray Primary School,317.54904952858936,not ranked,Gilmore College For Girls,338.8215770843138,387
ID390774569,9 Kelverne St,RESERVOIR,685000.0,h,24/06/2017,3,1.0,3.0,494.0,59.0,-37.71477,144.98235,19962,1920.200974379396,36.0,False,1064.6666666666667,4200.666666666667,432.6666666666667,Fawkner Primary School,670.7194985719211,not ranked,Darul Ulum College of Victoria,1421.639486836944,261
ID331320805,41 Davies St,HADFIELD,772500.0,h,4/06/2016,4,2.0,2.0,595.0,36.0,-37.7116,144.9468,19962,1256.2586782085925,36.0,False,1363.6666666666667,6287.666666666667,564.3333333333334,St Thomas More's School,506.59521191877,not ranked,Pascoe Vale Girls Secondary College,1196.285240187318,not ranked
ID723786334,27 Middle St,HADFIELD,730000.0,h,10/12/2016,3,1.0,2.0,570.0,49.0,-37.7106,144.9491,19962,1102.8050666605989,36.0,True,610.0,1743.6666666666667,228.0,St Thomas More's School,519.2334475822786,not ranked,Pascoe Vale Girls Secondary College,1426.6913776369097,not ranked
ID348820826,20 Bedford St,HADFIELD,605000.0,h,3/09/2016,3,1.0,2.0,597.0,59.0,-37.711,144.9478,19962,1192.543025592723,36.0,False,1100.6666666666667,3636.3333333333335,457.3333333333333,St Thomas More's School,483.3539346678492,not ranked,Pascoe Vale Girls Secondary College,1306.6265402980864,not ranked
ID904979498,1/40 Grandview Rd,PRESTON,691000.0,u,24/06/2017,3,1.0,1.0,170.0,79.0,-37.73698,144.98686,20012,1217.3857598862,28.11111111111111,False,959.0,4476.666666666667,324.0,St Raphael's School,600.266092853531,349,Coburg High School,1305.144863924563,79
ID748316834,27 Olver St,PRESTON,715000.0,t,4/03/2017,2,1.0,1.0,132.0,10.0,-37.7343,145.0025,20012,517.1270939491777,28.11111111111111,False,2047.6666666666667,9171.0,742.3333333333334,Preston West Primary School,702.1301485715558,52,Preston High School,886.3521122741072,not ranked
ID878005384,6 Boyne St,COBURG NORTH,1240000.0,h,8/04/2017,4,2.0,2.0,456.0,3.0,-37.7317,144.9829,20012,1734.7643161091407,28.11111111111111,False,313.3333333333333,545.3333333333334,65.66666666666667,Newlands Primary School,280.65201565768405,not ranked,Coburg High School,1339.5079315794094,79
ID885122471,2 McMicken La,PRAHRAN,1200000.0,h,15/10/2016,2,3.0,1.0,91.0,18.0,-37.853,145.0069,19946,664.0026580400989,18.384615384615383,False,1144.3333333333333,6845.666666666667,375.6666666666667,Our Lady of Lourdes School,232.733743590182,67,The King David School,662.0136790610935,27
ID595334594,6/21 Wynnstay Rd,PRAHRAN,1450000.0,t,19/11/2016,3,2.0,3.0,1958.0,24.0,-37.8526,145.0106,19946,354.8196196487077,18.384615384615383,False,152.33333333333334,388.3333333333333,34.0,Our Lady of Lourdes School,101.71748459322943,67,Loreto Mandeville Hall,618.8587479095227,15
ID919452613,8/17 Myoora Rd,TOORAK,540000.0,u,22/05/2016,2,1.0,1.0,0.0,56.0,-37.8432,145.0206,19946,1027.994226517626,18.384615384615383,False,3081.0,9924.0,906.0,St Catherine's School,549.0578708702233,117,St Catherine's School,549.0578708702233,35
ID600473036,18/703 Orrong Rd,TOORAK,1100000.0,u,15/10/2016,2,2.0,2.0,0.0,5.0,-37.8414,145.0137,19946,1043.6258878724116,18.384615384615383,False,278.0,489.0,65.0,Toorak Primary School,527.7341125240376,83,St Catherine's School,749.7583879148415,35
ID676179029,2/703 Orrong Rd,TOORAK,1450000.0,u,8/10/2016,2,2.0,2.0,0.0,49.0,-37.8414,145.0137,19946,1043.6258878724116,18.384615384615383,True,1566.6666666666667,8895.333333333334,491.0,Toorak Primary School,527.7341125240376,83,St Catherine's School,749.7583879148415,35
ID339887947,1/183 Kooyong Rd,TOORAK,857000.0,u,22/08/2016,2,0.0,0.0,0.0,56.0,-37.8458,145.0221,19946,908.2893944940628,18.384615384615383,False,610.0,1743.6666666666667,228.0,Loreto Mandeville Hall,687.3158873903351,27,Loreto Mandeville Hall,687.3158873903351,15
ID371441265,296 Gooch St,THORNBURY,740000.0,h,14/05/2016,2,1.0,2.0,467.0,61.0,-37.7606,145.0241,19932,2038.8136060989912,26.0,False,1923.6666666666667,8979.333333333334,620.3333333333334,Virtual School Victoria,213.41544487168008,not ranked,Virtual School Victoria,213.41544487168008,not ranked
ID977798113,25 Minogue St,KEW EAST,1875000.0,h,23/09/2017,6,2.0,2.0,697.0,57.0,-37.79032,145.05408,19932,2192.4530051167676,26.0,False,941.3333333333334,5813.0,575.6666666666666,St Anne's School,676.8723132737002,293,Kew High School,1002.2605787141255,124
ID309972763,15 Fairy St,IVANHOE,1796000.0,h,10/09/2016,3,1.0,1.0,614.0,64.0,-37.7768,145.0409,19932,295.4422555531649,26.0,False,2489.6666666666665,11817.333333333334,1268.6666666666667,Ivanhoe Grammar School,571.4716241818903,150,Ivanhoe Grammar School,571.4716241818903,57
ID122794274,3/8 Severn St,BALWYN NORTH,1225000.0,h,28/08/2016,3,2.0,2.0,282.0,22.0,-37.7936,145.0697,19932,3442.3453252922086,26.0,False,136.33333333333334,302.6666666666667,42.0,St Bede's School,105.9936242225003,442,Kew High School,598.4509298052328,124
ID942950735,136 Kilby Rd,KEW EAST,1402000.0,h,22/04/2017,3,2.0,2.0,422.0,69.0,-37.7927,145.056,19932,2505.009379904526,26.0,False,959.0,4476.666666666667,324.0,St Anne's School,620.6418718704426,293,Kew High School,720.6201011686835,124
ID755059296,16 Greenview Ct,BENTLEIGH EAST,930000.0,h,18/03/2017,3,1.0,2.0,580.0,19.0,-37.9369,145.0751,19872,3186.681853392047,40.6,False,1253.6666666666667,7401.333333333333,484.6666666666667,East Bentleigh Primary School,565.1115366546752,not ranked,St James' College,1206.24733149624,not ranked
